time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,-1.1973528654,0.429026269185,17.4493323382,6.26324471498,0.0950375094368,0.0,-1.33247533099,0.0533408296871,5.22315029542,-0.00928881025299,0.0450468675158,0.0,437.5160478430189,436.9913336057062,437.7943811697613,437.35262151978264
2.700000000000002,-1.27885813848,0.431906840106,17.7610005844,6.26280482931,0.0978401674487,0.0,-1.38462774881,0.0426441098021,5.1659953935,-0.0144300308833,0.0401830130753,0.0,413.1035758340568,412.67559711372786,414.5645605678469,414.1125969991522
2.760000000000002,-1.36365562217,0.434123366687,18.0703784382,6.2652500721,0.101727053904,0.0,-1.44229086508,0.0314315775159,5.14661454413,0.0043390932115,0.0523450030121,0.0,425.2034209389139,426.2454480613876,425.1563035984227,426.76174681488664
2.820000000000002,-1.45258824637,0.43560367386,18.3845064841,6.26719087655,0.104903601442,0.0,-1.52241538546,0.0181339638136,5.32341435163,0.0173902525824,0.0535410363198,0.0,486.0586298397453,486.149821278915,486.2101315478766,487.1869535759331
2.880000000000002,-1.54652714639,0.436311270015,18.7103083895,6.26828341499,0.109793383806,0.0,-1.60937726574,0.00559898624588,5.53549957217,0.0188985096953,0.0381028293202,0.0,498.6737452621702,497.5457709805881,498.4014035253033,498.5115347325566
2.940000000000002,-1.64528793501,0.436375219774,19.0440481397,6.27292265912,0.11952967451,0.0,-1.68351276386,-0.00303741279652,5.58870713447,0.0382429976637,0.0668267213432,0.0,452.67291556456524,454.98026341254894,452.4387676516292,453.99396453548957
3.000000000000002,-1.74929236005,0.43595260227,19.3861331918,6.27522734986,0.123621198955,0.0,-1.7836637654,-0.0107603852387,5.81285597775,0.0386718447781,0.0689836274287,0.0,504.40931847094436,504.567906797498,505.05986538619084,505.09132158341623
3.0600000000000023,-1.85862243302,0.435176712165,19.7352254613,6.27930324191,0.132270991765,0.0,-1.86145094583,-0.0147507092789,5.82329658305,0.0520356201411,0.044486621195,0.0,444.02085863358354,442.0088745599161,443.79449348605436,444.89131079947225
3.1200000000000023,-1.97245324128,0.434240876733,20.0825411502,6.28273568573,0.140637982069,0.0,-1.93358298471,-0.0161840276048,5.75406592532,0.0570544363414,0.0694621806332,0.0,416.88213837149823,419.06136015772347,417.91573098028937,418.35516174522587
3.1800000000000024,-2.091164708,0.433273286372,20.4287078561,0.00300612740648,0.144797762749,0.0,-2.023840466,-0.0157534450045,5.78451744186,0.0581646702953,0.0675639290589,0.0,449.74180879240623,449.59152487466287,450.68676173936865,450.7787246017908
